DateTime,Junction,Vehicles,ID,,traffic_flow_rate,congestion_level,vehicle_density,current_traffic_light_state,,weather_condition,temperature_celsius,number_of_lanes,road_capacity,pedestrian_count,crowdsourced_congestion_level,public_transport_status,
11/11/15 18:00,1,26,20151111181,,52.47,high,87.04,yellow,snow,17.8,3,937,38,high,0,0,
11/11/15 19:00,1,27,20151111191,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
11/11/15 20:00,1,22,20151111201,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
11/11/15 21:00,1,23,20151111211,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
11/11/15 22:00,1,22,20151111221,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
11/11/15 23:00,1,22,20151111231,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
12/11/15 0:00,1,22,20151112001,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
12/11/15 1:00,1,17,20151112011,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
12/11/15 2:00,1,15,20151112021,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
12/11/15 3:00,1,12,20151112031,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
12/11/15 4:00,1,13,20151112041,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
12/11/15 5:00,1,9,20151112051,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
12/11/15 6:00,1,14,20151112061,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
12/11/15 7:00,1,13,20151112071,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
12/11/15 8:00,1,15,20151112081,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
12/11/15 9:00,1,27,20151112091,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
12/11/15 10:00,1,39,20151112101,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
12/11/15 11:00,1,40,20151112111,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
12/11/15 12:00,1,36,20151112121,,10.13,medium,54.38,red,fog,25.6,5,374,15,high,0,1,
12/11/15 13:00,1,34,20151112131,,23.69,low,93.9,green,snow,21.1,1,192,21,medium,0,0,
12/11/15 14:00,1,33,20151112141,,12.99,medium,66.45,yellow,fog,37.8,6,214,10,medium,0,0,
12/11/15 15:00,1,28,20151112151,,33.47,low,87.88,green,clear,13.3,1,784,45,medium,0,0,
12/11/15 16:00,1,30,20151112161,,52.47,high,87.04,yellow,snow,17.8,3,937,38,high,0,0,
12/11/15 17:00,1,26,20151112171,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
12/11/15 18:00,1,30,20151112181,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
12/11/15 19:00,1,35,20151112191,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
12/11/15 20:00,1,38,20151112201,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
12/11/15 21:00,1,34,20151112211,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
12/11/15 22:00,1,30,20151112221,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
12/11/15 23:00,1,27,20151112231,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
13/11/15 0:00,1,24,20151113001,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
13/11/15 1:00,1,21,20151113011,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
13/11/15 2:00,1,16,20151113021,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
13/11/15 3:00,1,16,20151113031,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
13/11/15 4:00,1,13,20151113041,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
13/11/15 5:00,1,11,20151113051,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
13/11/15 6:00,1,13,20151113061,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
13/11/15 7:00,1,15,20151113071,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
13/11/15 8:00,1,17,20151113081,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
13/11/15 9:00,1,18,20151113091,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
13/11/15 10:00,1,24,20151113101,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
13/11/15 11:00,1,41,20151113111,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
13/11/15 12:00,1,29,20151113121,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
13/11/15 13:00,1,25,20151113131,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
13/11/15 14:00,1,25,20151113141,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
13/11/15 15:00,1,26,20151113151,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
13/11/15 16:00,1,25,20151113161,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
13/11/15 17:00,1,24,20151113171,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
13/11/15 18:00,1,26,20151113181,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
13/11/15 19:00,1,24,20151113191,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
13/11/15 20:00,1,28,20151113201,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
13/11/15 21:00,1,22,20151113211,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
13/11/15 22:00,1,23,20151113221,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
13/11/15 23:00,1,18,20151113231,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
14/11/15 0:00,1,21,20151114001,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
14/11/15 1:00,1,20,20151114011,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
14/11/15 2:00,1,15,20151114021,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
14/11/15 3:00,1,13,20151114031,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
14/11/15 4:00,1,10,20151114041,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
14/11/15 5:00,1,10,20151114051,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
14/11/15 6:00,1,12,20151114061,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
14/11/15 7:00,1,9,20151114071,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
14/11/15 8:00,1,11,20151114081,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
14/11/15 9:00,1,15,20151114091,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
14/11/15 10:00,1,16,20151114101,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
14/11/15 11:00,1,16,20151114111,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
14/11/15 12:00,1,12,20151114121,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
14/11/15 13:00,1,11,20151114131,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
14/11/15 14:00,1,14,20151114141,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
14/11/15 15:00,1,16,20151114151,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
14/11/15 16:00,1,18,20151114161,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
14/11/15 17:00,1,13,20151114171,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
14/11/15 18:00,1,17,20151114181,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
14/11/15 19:00,1,15,20151114191,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
14/11/15 20:00,1,19,20151114201,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
14/11/15 21:00,1,15,20151114211,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
14/11/15 22:00,1,19,20151114221,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
14/11/15 23:00,1,15,20151114231,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
15/11/15 0:00,1,15,20151115001,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
15/11/15 1:00,1,13,20151115011,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
15/11/15 2:00,1,14,20151115021,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
15/11/15 3:00,1,10,20151115031,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
15/11/15 4:00,1,8,20151115041,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
15/11/15 5:00,1,9,20151115051,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
15/11/15 6:00,1,9,20151115061,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
15/11/15 7:00,1,9,20151115071,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
15/11/15 8:00,1,9,20151115081,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
15/11/15 9:00,1,16,20151115091,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
15/11/15 10:00,1,18,20151115101,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
15/11/15 11:00,1,18,20151115111,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
15/11/15 12:00,1,17,20151115121,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
15/11/15 13:00,1,18,20151115131,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
15/11/15 14:00,1,14,20151115141,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
15/11/15 15:00,1,15,20151115151,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
15/11/15 16:00,1,13,20151115161,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
15/11/15 17:00,1,15,20151115171,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
15/11/15 18:00,1,19,20151115181,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
15/11/15 19:00,1,18,20151115191,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
15/11/15 20:00,1,21,20151115201,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
15/11/15 21:00,1,17,20151115211,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
15/11/15 22:00,1,17,20151115221,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
15/11/15 23:00,1,15,20151115231,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
16/11/15 0:00,1,17,20151116001,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
16/11/15 1:00,1,14,20151116011,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
16/11/15 2:00,1,13,20151116021,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
16/11/15 3:00,1,15,20151116031,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
16/11/15 4:00,1,12,20151116041,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
16/11/15 5:00,1,12,20151116051,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
16/11/15 6:00,1,13,20151116061,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
16/11/15 7:00,1,14,20151116071,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
16/11/15 8:00,1,13,20151116081,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
16/11/15 9:00,1,16,20151116091,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
16/11/15 10:00,1,26,20151116101,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
16/11/15 11:00,1,21,20151116111,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
16/11/15 12:00,1,26,20151116121,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
16/11/15 13:00,1,24,20151116131,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
16/11/15 14:00,1,26,20151116141,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
16/11/15 15:00,1,22,20151116151,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
16/11/15 16:00,1,24,20151116161,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
16/11/15 17:00,1,26,20151116171,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
16/11/15 18:00,1,23,20151116181,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
16/11/15 19:00,1,29,20151116191,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
16/11/15 20:00,1,31,20151116201,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
16/11/15 21:00,1,27,20151116211,,,,,,,,,,,,,,
16/11/15 22:00,1,27,20151116221,,10.13,medium,54.38,red,fog,25.6,5,374,15,high,0,1,
16/11/15 23:00,1,26,20151116231,,23.69,low,93.9,green,snow,21.1,1,192,21,medium,0,0,
17/11/15 0:00,1,23,20151117001,,12.99,medium,66.45,yellow,fog,37.8,6,214,10,medium,0,0,
17/11/15 1:00,1,21,20151117011,,33.47,low,87.88,green,clear,13.3,1,784,45,medium,0,0,
17/11/15 2:00,1,19,20151117021,,52.47,high,87.04,yellow,snow,17.8,3,937,38,high,0,0,
17/11/15 3:00,1,16,20151117031,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
17/11/15 4:00,1,11,20151117041,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
17/11/15 5:00,1,11,20151117051,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
17/11/15 6:00,1,15,20151117061,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
17/11/15 7:00,1,12,20151117071,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
17/11/15 8:00,1,12,20151117081,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
17/11/15 9:00,1,18,20151117091,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
17/11/15 10:00,1,31,20151117101,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
17/11/15 11:00,1,42,20151117111,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
17/11/15 12:00,1,37,20151117121,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
17/11/15 13:00,1,30,20151117131,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
17/11/15 14:00,1,33,20151117141,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
17/11/15 15:00,1,28,20151117151,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
17/11/15 16:00,1,29,20151117161,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
17/11/15 17:00,1,28,20151117171,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
17/11/15 18:00,1,28,20151117181,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
17/11/15 19:00,1,31,20151117191,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
17/11/15 20:00,1,28,20151117201,,10.13,medium,54.38,red,fog,25.6,5,374,15,high,0,1,
17/11/15 21:00,1,26,20151117211,,23.69,low,93.9,green,snow,21.1,1,192,21,medium,0,0,
17/11/15 22:00,1,26,20151117221,,12.99,medium,66.45,yellow,fog,37.8,6,214,10,medium,0,0,
17/11/15 23:00,1,27,20151117231,,33.47,low,87.88,green,clear,13.3,1,784,45,medium,0,0,
18/11/15 0:00,1,24,20151118001,,52.47,high,87.04,yellow,snow,17.8,3,937,38,high,0,0,
18/11/15 1:00,1,23,20151118011,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
18/11/15 2:00,1,20,20151118021,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
18/11/15 3:00,1,19,20151118031,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
18/11/15 4:00,1,20,20151118041,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
18/11/15 5:00,1,16,20151118051,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
18/11/15 6:00,1,19,20151118061,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
18/11/15 7:00,1,16,20151118071,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
18/11/15 8:00,1,17,20151118081,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
18/11/15 9:00,1,19,20151118091,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
18/11/15 10:00,1,30,20151118101,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
18/11/15 11:00,1,44,20151118111,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
18/11/15 12:00,1,35,20151118121,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
18/11/15 13:00,1,34,20151118131,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
18/11/15 14:00,1,31,20151118141,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
18/11/15 15:00,1,31,20151118151,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
18/11/15 16:00,1,28,20151118161,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
18/11/15 17:00,1,34,20151118171,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
18/11/15 18:00,1,37,20151118181,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
18/11/15 19:00,1,37,20151118191,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
18/11/15 20:00,1,34,20151118201,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
18/11/15 21:00,1,31,20151118211,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
18/11/15 22:00,1,29,20151118221,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
18/11/15 23:00,1,28,20151118231,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
19/11/15 0:00,1,32,20151119001,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
19/11/15 1:00,1,23,20151119011,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
19/11/15 2:00,1,20,20151119021,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
19/11/15 3:00,1,16,20151119031,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
19/11/15 4:00,1,18,20151119041,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
19/11/15 5:00,1,17,20151119051,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
19/11/15 6:00,1,16,20151119061,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
19/11/15 7:00,1,17,20151119071,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
19/11/15 8:00,1,18,20151119081,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
19/11/15 9:00,1,25,20151119091,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
19/11/15 10:00,1,31,20151119101,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
19/11/15 11:00,1,32,20151119111,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
19/11/15 12:00,1,31,20151119121,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
19/11/15 13:00,1,29,20151119131,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
19/11/15 14:00,1,31,20151119141,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
19/11/15 15:00,1,31,20151119151,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
19/11/15 16:00,1,30,20151119161,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
19/11/15 17:00,1,28,20151119171,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
19/11/15 18:00,1,29,20151119181,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
19/11/15 19:00,1,36,20151119191,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
19/11/15 20:00,1,29,20151119201,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
19/11/15 21:00,1,28,20151119211,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
19/11/15 22:00,1,30,20151119221,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
19/11/15 23:00,1,29,20151119231,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
20/11/15 0:00,1,24,20151120001,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
20/11/15 1:00,1,20,20151120011,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
20/11/15 2:00,1,15,20151120021,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
20/11/15 3:00,1,14,20151120031,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
20/11/15 4:00,1,13,20151120041,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
20/11/15 5:00,1,8,20151120051,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
20/11/15 6:00,1,12,20151120061,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
20/11/15 7:00,1,14,20151120071,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
20/11/15 8:00,1,15,20151120081,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
20/11/15 9:00,1,20,20151120091,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
20/11/15 10:00,1,26,20151120101,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
20/11/15 11:00,1,26,20151120111,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
20/11/15 12:00,1,26,20151120121,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
20/11/15 13:00,1,21,20151120131,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
20/11/15 14:00,1,26,20151120141,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
20/11/15 15:00,1,29,20151120151,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
20/11/15 16:00,1,20,20151120161,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
20/11/15 17:00,1,22,20151120171,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
20/11/15 18:00,1,25,20151120181,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
20/11/15 19:00,1,27,20151120191,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
20/11/15 20:00,1,26,20151120201,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
20/11/15 21:00,1,24,20151120211,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
20/11/15 22:00,1,25,20151120221,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
20/11/15 23:00,1,21,20151120231,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
21/11/15 0:00,1,17,20151121001,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
21/11/15 1:00,1,16,20151121011,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
21/11/15 2:00,1,15,20151121021,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
21/11/15 3:00,1,15,20151121031,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
21/11/15 4:00,1,15,20151121041,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
21/11/15 5:00,1,8,20151121051,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
21/11/15 6:00,1,12,20151121061,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
21/11/15 7:00,1,13,20151121071,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
21/11/15 8:00,1,12,20151121081,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
21/11/15 9:00,1,16,20151121091,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
21/11/15 10:00,1,18,20151121101,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
21/11/15 11:00,1,17,20151121111,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
21/11/15 12:00,1,18,20151121121,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
21/11/15 13:00,1,15,20151121131,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
21/11/15 14:00,1,21,20151121141,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
21/11/15 15:00,1,18,20151121151,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
21/11/15 16:00,1,17,20151121161,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
21/11/15 17:00,1,17,20151121171,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
21/11/15 18:00,1,19,20151121181,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
21/11/15 19:00,1,22,20151121191,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
21/11/15 20:00,1,18,20151121201,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
21/11/15 21:00,1,17,20151121211,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
21/11/15 22:00,1,22,20151121221,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
21/11/15 23:00,1,17,20151121231,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
22/11/15 0:00,1,15,20151122001,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
22/11/15 1:00,1,15,20151122011,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
22/11/15 2:00,1,11,20151122021,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
22/11/15 3:00,1,12,20151122031,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
22/11/15 4:00,1,11,20151122041,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
22/11/15 5:00,1,8,20151122051,,10.13,medium,54.38,red,fog,25.6,5,374,15,high,0,1,
22/11/15 6:00,1,11,20151122061,,23.69,low,93.9,green,snow,21.1,1,192,21,medium,0,0,
22/11/15 7:00,1,9,20151122071,,12.99,medium,66.45,yellow,fog,37.8,6,214,10,medium,0,0,
22/11/15 8:00,1,8,20151122081,,33.47,low,87.88,green,clear,13.3,1,784,45,medium,0,0,
22/11/15 9:00,1,15,20151122091,,52.47,high,87.04,yellow,snow,17.8,3,937,38,high,0,0,
22/11/15 10:00,1,18,20151122101,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
22/11/15 11:00,1,18,20151122111,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
22/11/15 12:00,1,20,20151122121,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
22/11/15 13:00,1,20,20151122131,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
